X,Y,OBJECTID,location,county,feedID,url,iframe,lat,long
-8514323.5735,4624507.1866,146,MD 4 AT THOMAS JOHNSON BRIDGE,Saint Mary's County,b50008f100c700dc004a02366d235daa,https://chart.maryland.gov/video/video.php?feed=b50008f100c700dc004a02366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b50008f100c700dc004a02366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.318428,-76.48547
-8568209.5541,4733587.384,147,ICC MD 200 EB W OF US 29 MM 14.9 (C-220),Montgomery County,7d01722d001d00bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=7d01722d001d00bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7d01722d001d00bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.083138,-76.969536
-8563835.1434,4728980.9535,148,I-95 AT MD 212,Prince George's County,f701655800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=f701655800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f701655800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.05101,-76.93024
-8471095.9888,4805798.8332,149,I-95 N of Tydings Br (C010) MP 91.3,Cecil County,7d0095e200e40039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=7d0095e200e40039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7d0095e200e40039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.58487,-76.09715
-8533975.9164,4789523.2344,150,I-83 AT WARREN RD,Baltimore County,57010d62007a0043004be2369e235daa,https://chart.maryland.gov/video/video.php?feed=57010d62007a0043004be2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=57010d62007a0043004be2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.4721,-76.66201
-8577592.0061,4723644.9153,151,I-495 W OF MD 97,Montgomery County,0b02795800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=0b02795800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0b02795800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.013775,-77.05382
-8519515.5145,4719587.1945,152,US 50 AT MD 2 - Ex 23 (Parole Twr),Anne Arundel County,8801f65800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=8801f65800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8801f65800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.985447,-76.53211
-8770172.4988,4814550.1225,153,I-68 AT EXIT 42 AT US-220,Allegany County,2d00048601c700070057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2d00048601c700070057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2d00048601c700070057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.64543,-78.7838
-8567456.3664,4730629.5532,154,Columbia Pk (US 29) & Randolph Rd,Montgomery County,790175d402570075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=790175d402570075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=790175d402570075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.06251,-76.96277
-8576357.4729,4723919.2797,155,Forest Glen Rd (MD 192) & Georgia Ave (MD 97),Montgomery County,410175d201220075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=410175d201220075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=410175d201220075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.01569,-77.04273
-8480463.524,4815958.9055,156,US 1 AT CONOWINGO,Harford County,030016aa006800800045833633235daa,https://chart.maryland.gov/video/video.php?feed=030016aa006800800045833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=030016aa006800800045833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.655174,-76.1813
-8467246.5608,4807292.4844,157,I-95 N of Md 222 (C007) MP 93.4,Cecil County,400179c200e30039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=400179c200e30039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=400179c200e30039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.59521,-76.06257
-8580396.144,4738789.0577,158,"ICC MD 200 WB W OF MD 97, MM 8.0 (C-212)",Montgomery County,8201404900b00059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=8201404900b00059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8201404900b00059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.1194,-77.07901
-8557523.3283,4718594.641,159,I-95/495 AT GOOD LUCK ROAD,Prince George's County,260016bb004200f0004ae33696235daa,https://chart.maryland.gov/video/video.php?feed=260016bb004200f0004ae33696235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=260016bb004200f0004ae33696235daa"" frame border=""0"" allowfullscreen></iframe>",38.978516,-76.87354
-8552649.761,4744453.9532,160,I-95 SB AT MD 32,Howard County,ed015b5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=ed015b5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ed015b5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.15887,-76.82976
-8789171.9529,4816180.1302,161,RWIS I-68 AT SAVAGE MT,Allegany County,faff984a00a000ab0050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=faff984a00a000ab0050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=faff984a00a000ab0050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.656704,-78.954475
-8576453.2077,4735985.3413,162,ICC MD 200 EB W OF 182 LAYHILL RD MM 10.4 (C-215),Montgomery County,d7006b8f001c00bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=d7006b8f001c00bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d7006b8f001c00bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.099857,-77.04359
-8560407.0597,4731352.728,163,ICC MD 200 EB E OF I-95 MM 19.1 (C-226),Prince George's County,86008e17002000bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=86008e17002000bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=86008e17002000bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.067554,-76.899445
-8508504.9037,4725258.9727,164,US 50 E OF ST MARGARETS,Anne Arundel County,7e01ec5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=7e01ec5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7e01ec5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.02504,-76.4332
-8591729.5814,4721939.8673,165,Bradley Blvd (MD 191) & River Road (MD 190),Montgomery County,3101502603df0077004d823633235daa,https://chart.maryland.gov/video/video.php?feed=3101502603df0077004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3101502603df0077004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.001873,-77.18082
-8592571.1568,4737470.0965,166,I-270 & Shady Grove Rd,Montgomery County,490169b102560075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=490169b102560075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=490169b102560075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.110207,-77.18838
-8530685.3122,4750686.1372,167,I-695 AT I-97,Anne Arundel County,b601245800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=b601245800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b601245800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.202267,-76.63245
-8582435.5171,4721561.707,168,Rockville Pk (MD 355) & South Dr,Montgomery County,f400498202500075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=f400498202500075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f400498202500075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.999233,-77.09733
-8600920.1186,4750014.8691,169,I-270 AT Father Hurley Blvd,Montgomery County,47010d4f01130075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=47010d4f01130075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=47010d4f01130075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.197594,-77.26338
-8500669.7927,4720057.0839,170,WPL C510 at Gantry S-15 MP 35.0,Anne Arundel County,a800e0862df8001700503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=a800e0862df8001700503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a800e0862df8001700503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.988728,-76.362816
-8520439.4663,4678274.0285,171,RWIS MD-260 AT Cox Road,Calvert County,dcffb99000fa00c80054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=dcffb99000fa00c80054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=dcffb99000fa00c80054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.696384,-76.54041
-8409945.9661,4588514.9294,172,RWIS US 13 AT US 113 (South),Worcester County,f1003d4002aa00fa0051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=f1003d4002aa00fa0051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f1003d4002aa00fa0051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.064312,-75.54783
-8514369.8824,4772798.8869,173,I-95 N of Rossville Blvd  (C024) MP 64.4,Baltimore County,36008da300e40039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=36008da300e40039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=36008da300e40039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.35603,-76.485886
-8845727.2636,4816705.3055,174,RWIS I-68 AT WV LINE,Garrett County,da0072eb01fc00b10052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=da0072eb01fc00b10052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=da0072eb01fc00b10052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.660336,-79.46252
-8531418.9077,4782330.2401,175,I-83 N OF I-695 EX 24,Baltimore County,4701b55800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=4701b55800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=4701b55800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.422203,-76.63904
-8558343.7529,4720929.6092,177,MD-295 AT MD-193,Prince George's County,aa01d4760070001b0058fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=aa01d4760070001b0058fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=aa01d4760070001b0058fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.99482,-76.88091
-8587337.4709,4725481.9377,178,I-270 N OF DEMOCRACY,Montgomery County,10027e5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=10027e5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=10027e5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.026596,-77.141365
-8509046.473,4777523.0314,179,"I-95N, N of Cowenton Ave, MM 67.9 (C021B)",Baltimore County,3401cf1d00fc007b0054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=3401cf1d00fc007b0054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3401cf1d00fc007b0054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.388836,-76.438065
-8539822.416,4715267.8392,180,US 50 E OF US 301/MD 3,Prince George's County,7401e15801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=7401e15801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7401e15801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.95528,-76.71453
-8560646.9532,4723108.8157,181,I-95/495 N OF MD 201,Prince George's County,2401925800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=2401925800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2401925800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.010033,-76.9016
-8556737.4127,4698790.2237,182,I-95/495 AT MD 4,Prince George's County,6a01d75801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6a01d75801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6a01d75801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.84008,-76.86648
-8607593.2768,4761427.4729,183,RWIS I-270 AT MD 109,Montgomery County,2100d19c00cc00180053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2100d19c00cc00180053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2100d19c00cc00180053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.277,-77.323326
-8466809.0752,4670062.6212,184,US 50 E OF MD 565 TRAPPE TWR,Talbot County,97001d0e0096007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=97001d0e0096007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=97001d0e0096007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.63879,-76.05864
-8488024.3438,4717527.8724,185,RWIS US 50 AT KENT NARROWS BRG,Queen Anne's County,3c0090ba006f00b60050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=3c0090ba006f00b60050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3c0090ba006f00b60050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.971066,-76.24922
-8558073.2466,4696945.3074,186,I-95/495 AT FORESTVILLE RD,Prince George's County,e5016766026300e50051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=e5016766026300e50051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e5016766026300e50051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.82717,-76.87848
-8580196.8822,4722403.5627,187,Connecticut Ave (MD 185) & I-495,Montgomery County,ac00a13000040075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=ac00a13000040075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ac00a13000040075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.00511,-77.07722
-8520754.5005,4751557.1428,188,I-695 S of FSK Bridge (C052) MP 49.1,Baltimore City,15013dfcc47601b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=15013dfcc47601b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=15013dfcc47601b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.20833,-76.54324
-8471205.0819,4805775.7224,189,RWIS I-95 AT TYDINGS BRIDGE,Cecil County,8800c7b6006a00d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8800c7b6006a00d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8800c7b6006a00d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.58471,-76.09813
-8559314.4589,4736011.5916,190,I-95 AT MD-198,Prince George's County,63ff12a0008d00030048e33696235daa,https://chart.maryland.gov/video/video.php?feed=63ff12a0008d00030048e33696235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=63ff12a0008d00030048e33696235daa"" frame border=""0"" allowfullscreen></iframe>",39.10004,-76.88963
-8532889.4382,4816262.2593,191,I-83 AT YORK RD,Baltimore County,01000de0003700b2004be2369e235daa,https://chart.maryland.gov/video/video.php?feed=01000de0003700b2004be2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=01000de0003700b2004be2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.657272,-76.65225
-8557260.6143,4713620.0188,192,Ardwick Ardmore Rd At Pennsy Dr,Prince George's County,bd000b0500ea00af004502366d235daa,https://chart.maryland.gov/video/video.php?feed=bd000b0500ea00af004502366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=bd000b0500ea00af004502366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.943768,-76.87118
-8580544.7556,4737300.3787,193,Muncaster Mill Rd (MD 115) & Norbeck Rd (MD 28),Montgomery County,8401296e01150075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=8401296e01150075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8401296e01150075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.109024,-77.080345
-8563688.7583,4719216.7119,194,Paint Branch Pkwy at MFRI,Prince George's County,c5ff65d2008900a1004f823633235daa,https://chart.maryland.gov/video/video.php?feed=c5ff65d2008900a1004f823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c5ff65d2008900a1004f823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.98286,-76.928925
-8530736.5192,4749500.0642,195,I-97 S OF I-695,Anne Arundel County,b1011f5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=b1011f5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b1011f5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.19401,-76.63291
-8674375.3978,4815440.9985,196,I-70 AT CLEARSPRING RD,Washington County,3800cfd80092002b0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=3800cfd80092002b0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3800cfd80092002b0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.651592,-77.92324
-8637842.0107,4795483.1238,197,I-70 E AT SOUTH MOUNTAIN,Frederick County,0200f4dc00c300a00052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0200f4dc00c300a00052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0200f4dc00c300a00052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.513416,-77.595055
-8519666.909,4762741.5149,198,I-95 S of Eastern Ave (C042) MP 58.5,Baltimore City,e1000d84021a004b004606363d235daa,https://chart.maryland.gov/video/video.php?feed=e1000d84021a004b004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e1000d84021a004b004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.286137,-76.53347
-8531000.7917,4785577.0232,199,"I-83 N OF EX 16, TIMONIUM ROAD (403043)",Baltimore County,59011876001200b4004e3436c4235c0a,https://chart.maryland.gov/video/video.php?feed=59011876001200b4004e3436c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=59011876001200b4004e3436c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.44473,-76.635284
-8570428.5968,4630773.5899,200,US 301 N HWN Br Pier #20 (C059) MP 1.4,Charles County,9e01734dc47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=9e01734dc47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9e01734dc47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.36258,-76.98947
-8590721.0268,4740353.4398,201,"ICC MD 200 WB AT CRABBS BRANCH WAY, MM 2.2 (C-201)",Montgomery County,c50024ab00ad0059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=c50024ab00ad0059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c50024ab00ad0059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.130302,-77.17176
-8468439.9058,4803403.2452,202,US 40 N TJH Bridge Top of Toll Plaza (C065),Cecil County,f601423524690007004806363d235daa,https://chart.maryland.gov/video/video.php?feed=f601423524690007004806363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f601423524690007004806363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.568283,-76.07329
-8367962.3768,4633300.2785,203,MD 90 AT MD 589,Worcester County,c1000a2d004700e700498436cf235d0a,https://chart.maryland.gov/video/video.php?feed=c1000a2d004700e700498436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c1000a2d004700e700498436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.380375,-75.170685
-8586268.2472,4741348.2729,204,"ICC MD 200 WB, DECKOVER APPROACH, MM 4.7 (C-208)",Montgomery County,7f014af00502004e004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=7f014af00502004e004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7f014af00502004e004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.137234,-77.13176
-8518175.2279,4622410.6278,205,MD 235 AT ST ANDREWS CHURCH RD,Saint Mary's County,fdffe2b9008b00070053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=fdffe2b9008b00070053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=fdffe2b9008b00070053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.30365,-76.52007
-8505808.7456,4818418.6793,206,MD 24 AT MD 165,Harford County,08010a4401e30024005cd336c4235c0a,https://chart.maryland.gov/video/video.php?feed=08010a4401e30024005cd336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=08010a4401e30024005cd336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.672184,-76.40898
-8587801.1166,4741003.8302,208,"ICC MD 200 EB, REDLAND RD, MM 3.9 (C203)",Montgomery County,7b011318000d0053004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=7b011318000d0053004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7b011318000d0053004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.134834,-77.14553
-8510596.5969,4776145.5627,209,"MD 43 EB, West of I-95  (C022A) MP 67.0",Baltimore County,d200cf40000100f20053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=d200cf40000100f20053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d200cf40000100f20053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.379272,-76.45199
-8545238.1093,4777822.4873,210,I-795 AT MCDONOGH RD (403046),Baltimore County,c701321a0027004e004f3436c4235c0a,https://chart.maryland.gov/video/video.php?feed=c701321a0027004e004f3436c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c701321a0027004e004f3436c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.390915,-76.76318
-8573493.2224,4723912.1161,211,I-495 AT US-29,Montgomery County,470011e600ef003a004ee33696235daa,https://chart.maryland.gov/video/video.php?feed=470011e600ef003a004ee33696235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=470011e600ef003a004ee33696235daa"" frame border=""0"" allowfullscreen></iframe>",39.01564,-77.017
-8555229.0336,4701135.3653,212,I-95/495 AT D'ARCY ROAD,Prince George's County,d8000e99005e00ba004a02366d235daa,https://chart.maryland.gov/video/video.php?feed=d8000e99005e00ba004a02366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d8000e99005e00ba004a02366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.856487,-76.85293
-8577588.6665,4737073.8536,213,ICC MD 200 WB LONGMEAD CROSSING DR MM 9.6 (C-214),Montgomery County,75003cc500a600ca004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=75003cc500a600ca004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=75003cc500a600ca004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.107445,-77.05379
-8585671.5747,4740871.223,214,"ICC MD 200 WB N OF NEEDWOOD RD, MM 5.1 (C-209)",Montgomery County,bc001dc100950059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=bc001dc100950059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=bc001dc100950059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.13391,-77.1264
-8518952.6832,4752611.7017,215,I-695 O/L Pier #17,Baltimore City,0d009bac017000850053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0d009bac017000850053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0d009bac017000850053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.21567,-76.527054
-8571475.0001,4806696.8751,216,RWIS MD 140 AT MD 97,Carroll County,45009b93007700d30050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=45009b93007700d30050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=45009b93007700d30050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.591087,-76.99887
-8499738.4938,4797378.4636,217,US 1B AT MD 24,Harford County,030006cc00b400580045e2369e235daa,https://chart.maryland.gov/video/video.php?feed=030006cc00b400580045e2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=030006cc00b400580045e2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.52655,-76.35445
-8506061.9975,4813343.0414,219,RWIS MD 24 AT ROCKS ST. PARK,Harford County,2e00ac6800a200ab0050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=2e00ac6800a200ab0050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2e00ac6800a200ab0050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.63708,-76.411255
-8544402.0999,4741793.3388,220,MD 295 SB AT MD 175,Anne Arundel County,3c013258006300f20047833633235daa,https://chart.maryland.gov/video/video.php?feed=3c013258006300f20047833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3c013258006300f20047833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.140335,-76.75567
