OBJECTID,ImgPath,CameraLocation,CameraDirection,y,x,SnapShot,WarningAge,TooOld,AgeInMinutes
105525699,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-743&direction=E,Ela at Cuba (Wireless),E,42.17579,-88.1016,https://www.lakecountypassage.com/snapshots/Ela_@_Cuba_(Wireless)_cctv_East_Leg.jpg,false,false,6
105525700,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-743&direction=S,Ela at Cuba (Wireless),S,42.17579,-88.1016,https://www.lakecountypassage.com/snapshots/Ela_@_Cuba_(Wireless)_cctv_South_Leg.jpg,false,false,6
105525701,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-743&direction=N,Ela at Cuba (Wireless),N,42.17579,-88.1016,https://www.lakecountypassage.com/snapshots/Ela_@_Cuba_(Wireless)_cctv_North_Leg.jpg,false,false,6
105525702,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-742&direction=W,Lake Cook at Ela (Wireless),W,42.15409,-88.10189,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Ela_(Wireless)_cctv_West_Leg.jpg,true,false,15
105525703,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-742&direction=E,Lake Cook at Ela (Wireless),E,42.15409,-88.10189,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Ela_(Wireless)_cctv_East_Leg.jpg,true,false,15
105525704,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-742&direction=S,Lake Cook at Ela (Wireless),S,42.15409,-88.10189,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Ela_(Wireless)_cctv_South_Leg.jpg,true,false,15
105525705,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-742&direction=N,Lake Cook at Ela (Wireless),N,42.15409,-88.10189,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Ela_(Wireless)_cctv_North_Leg.jpg,true,false,15
105525706,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-741&direction=W,IL 60 at Fairfield (Wireless),W,42.31549,-88.11129,https://www.lakecountypassage.com/snapshots/IL_60_@_Fairfield_(Wireless)_cctv_West_Leg.jpg,false,false,6
105525707,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-741&direction=E,IL 60 at Fairfield (Wireless),E,42.31549,-88.11129,https://www.lakecountypassage.com/snapshots/IL_60_@_Fairfield_(Wireless)_cctv_East_Leg.jpg,false,false,6
105525708,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-741&direction=S,IL 60 at Fairfield (Wireless),S,42.31549,-88.11129,https://www.lakecountypassage.com/snapshots/IL_60_@_Fairfield_(Wireless)_cctv_South_Leg.jpg,false,false,6
105525709,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-741&direction=N,IL 60 at Fairfield (Wireless),N,42.31549,-88.11129,https://www.lakecountypassage.com/snapshots/IL_60_@_Fairfield_(Wireless)_cctv_North_Leg.jpg,false,false,6
105525710,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-740&direction=W,Fairfield at Gilmer (Wireless),W,42.29379,-88.10669,https://www.lakecountypassage.com/snapshots/Fairfield_@_Gilmer_(Wireless)_cctv_West_Leg.jpg,false,false,6
105525711,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-740&direction=E,Fairfield at Gilmer (Wireless),E,42.29379,-88.10669,https://www.lakecountypassage.com/snapshots/Fairfield_@_Gilmer_(Wireless)_cctv_East_Leg.jpg,false,false,6
105525712,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-740&direction=S,Fairfield at Gilmer (Wireless),S,42.29379,-88.10669,https://www.lakecountypassage.com/snapshots/Fairfield_@_Gilmer_(Wireless)_cctv_South_Leg.jpg,false,false,6
105525713,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-740&direction=N,Fairfield at Gilmer (Wireless),N,42.29379,-88.10669,https://www.lakecountypassage.com/snapshots/Fairfield_@_Gilmer_(Wireless)_cctv_North_Leg.jpg,false,false,6
105525714,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_12_65&direction=W,IL 21 at Olde Half Day,W,42.20099,-87.93319,https://www.lakecountypassage.com/snapshots/IL_21_@_Olde_Half_Day_cctv_West_Leg.jpg,false,false,7
105525715,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_12_65&direction=E,IL 21 at Olde Half Day,E,42.20099,-87.93319,https://www.lakecountypassage.com/snapshots/IL_21_@_Olde_Half_Day_cctv_East_Leg.jpg,false,false,7
105525716,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_12_65&direction=S,IL 21 at Olde Half Day,S,42.20099,-87.93319,https://www.lakecountypassage.com/snapshots/IL_21_@_Olde_Half_Day_cctv_South_Leg.jpg,false,false,7
105525717,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_12_65&direction=N,IL 21 at Olde Half Day,N,42.20099,-87.93319,https://www.lakecountypassage.com/snapshots/IL_21_@_Olde_Half_Day_cctv_North_Leg.jpg,false,false,7
105525718,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_11_97&direction=W,US 45 at Butterfield,W,42.22759,-87.9772,https://www.lakecountypassage.com/snapshots/US_45_@_Butterfield_cctv_West_Leg.jpg,false,false,7
105525719,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_11_97&direction=E,US 45 at Butterfield,E,42.22759,-87.9772,https://www.lakecountypassage.com/snapshots/US_45_@_Butterfield_cctv_East_Leg.jpg,false,false,7
105525720,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_11_97&direction=N,US 45 at Butterfield,N,42.22759,-87.9772,https://www.lakecountypassage.com/snapshots/US_45_@_Butterfield_cctv_North_Leg.jpg,false,false,7
105525721,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_11_33&direction=W,IL 60 at Lakeview,W,42.2405,-87.9597,https://www.lakecountypassage.com/snapshots/IL_60_@_Lakeview_cctv_West_Leg.jpg,false,false,8
105525722,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_11_33&direction=E,IL 60 at Lakeview,E,42.2405,-87.9597,https://www.lakecountypassage.com/snapshots/IL_60_@_Lakeview_cctv_East_Leg.jpg,false,false,8
105525723,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1538&direction=W,IL 83 at IL 173,W,42.4709,-88.0935,https://www.lakecountypassage.com/snapshots/IL_83_@_IL_173_cctv_West_Leg.jpg,false,false,5
105525724,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1538&direction=E,IL 83 at IL 173,E,42.4709,-88.0935,https://www.lakecountypassage.com/snapshots/IL_83_@_IL_173_cctv_East_Leg.jpg,false,false,5
105525725,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1538&direction=S,IL 83 at IL 173,S,42.4709,-88.0935,https://www.lakecountypassage.com/snapshots/IL_83_@_IL_173_cctv_South_Leg.jpg,false,false,5
105525726,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1538&direction=N,IL 83 at IL 173,N,42.4709,-88.0935,https://www.lakecountypassage.com/snapshots/IL_83_@_IL_173_cctv_North_Leg.jpg,false,false,5
105525727,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1539&direction=W,IL 83 at Grass Lake,W,42.44669,-88.0906,https://www.lakecountypassage.com/snapshots/IL_83_@_Grass_Lake_cctv_West_Leg.jpg,false,false,5
105525728,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1539&direction=E,IL 83 at Grass Lake,E,42.44669,-88.0906,https://www.lakecountypassage.com/snapshots/IL_83_@_Grass_Lake_cctv_East_Leg.jpg,false,false,5
105525729,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1539&direction=S,IL 83 at Grass Lake,S,42.44669,-88.0906,https://www.lakecountypassage.com/snapshots/IL_83_@_Grass_Lake_cctv_South_Leg.jpg,false,false,5
105525730,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1539&direction=N,IL 83 at Grass Lake,N,42.44669,-88.0906,https://www.lakecountypassage.com/snapshots/IL_83_@_Grass_Lake_cctv_North_Leg.jpg,false,false,5
105525731,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1530&direction=W,IL 120 at Hunt Club (Wireless),W,42.34099,-87.9636,https://www.lakecountypassage.com/snapshots/IL_120_@_Hunt_Club_(Wireless)_cctv_West_Leg.jpg,false,false,5
105525732,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1530&direction=E,IL 120 at Hunt Club (Wireless),E,42.34099,-87.9636,https://www.lakecountypassage.com/snapshots/IL_120_@_Hunt_Club_(Wireless)_cctv_East_Leg.jpg,false,false,5
105525733,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1530&direction=N,IL 120 at Hunt Club (Wireless),N,42.34099,-87.9636,https://www.lakecountypassage.com/snapshots/IL_120_@_Hunt_Club_(Wireless)_cctv_North_Leg.jpg,false,false,5
105525734,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IA-IOWADOT-607797,QC - I-74 @ 16th Ave-IL (40),NONE,41.49696,-90.50656,https://iowadotsnapshot.us-east-1.skyvdn.com/thumbs/qctv40lb.flv.jpg,false,false,3
105525735,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1532&direction=E,US 12 at Old McHenry,E,42.23729,-88.1126,https://www.lakecountypassage.com/snapshots/US_12_@_Old_McHenry_cctv_East_Leg.jpg,false,false,5
105525736,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1532&direction=S,US 12 at Old McHenry,S,42.23729,-88.1126,https://www.lakecountypassage.com/snapshots/US_12_@_Old_McHenry_cctv_South_Leg.jpg,false,false,5
105525737,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1532&direction=N,US 12 at Old McHenry,N,42.23729,-88.1126,https://www.lakecountypassage.com/snapshots/US_12_@_Old_McHenry_cctv_North_Leg.jpg,false,false,5
105525738,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1666&direction=W,"IL 43 at Pulaski, McGaw",W,42.338,-87.89499,https://www.lakecountypassage.com/snapshots/IL_43_@_Pulaski,_McGaw_cctv_West_Leg.jpg,false,false
105525739,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1666&direction=E,"IL 43 at Pulaski, McGaw",E,42.338,-87.89499,https://www.lakecountypassage.com/snapshots/IL_43_@_Pulaski,_McGaw_cctv_East_Leg.jpg,false,false
105525740,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1666&direction=S,"IL 43 at Pulaski, McGaw",S,42.338,-87.89499,https://www.lakecountypassage.com/snapshots/IL_43_@_Pulaski,_McGaw_cctv_South_Leg.jpg,false,false
105525741,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1666&direction=N,"IL 43 at Pulaski, McGaw",N,42.338,-87.89499,https://www.lakecountypassage.com/snapshots/IL_43_@_Pulaski,_McGaw_cctv_North_Leg.jpg,false,false
105525742,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1667&direction=W,IL 43 at Northpoint,W,42.34509,-87.8949,https://www.lakecountypassage.com/snapshots/IL_43_@_Northpoint_cctv_West_Leg.jpg,false,false,5
105525743,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1667&direction=S,IL 43 at Northpoint,S,42.34509,-87.8949,https://www.lakecountypassage.com/snapshots/IL_43_@_Northpoint_cctv_South_Leg.jpg,false,false,5
105525744,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1667&direction=N,IL 43 at Northpoint,N,42.34509,-87.8949,https://www.lakecountypassage.com/snapshots/IL_43_@_Northpoint_cctv_North_Leg.jpg,false,false,5
105525745,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1668&direction=W,IL 120 at Greenleaf,W,42.34769,-87.9021,https://www.lakecountypassage.com/snapshots/IL_120_@_Greenleaf_cctv_West_Leg.jpg,false,false,5
105525746,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1668&direction=E,IL 120 at Greenleaf,E,42.34769,-87.9021,https://www.lakecountypassage.com/snapshots/IL_120_@_Greenleaf_cctv_East_Leg.jpg,false,false,5
105525747,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1668&direction=S,IL 120 at Greenleaf,S,42.34769,-87.9021,https://www.lakecountypassage.com/snapshots/IL_120_@_Greenleaf_cctv_South_Leg.jpg,false,false,5
105525748,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1668&direction=N,IL 120 at Greenleaf,N,42.34769,-87.9021,https://www.lakecountypassage.com/snapshots/IL_120_@_Greenleaf_cctv_North_Leg.jpg,false,false,5
105525749,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IA-IOWADOT-607318,6L - 16th Street @ Ave. of the Cities (IWZ 3189 North),NONE,41.49078,-90.51325,https://iowadotsnapshot.us-east-1.skyvdn.com/thumbs/iwz3189Nlb.flv.jpg,false,false,4
105525750,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_109_129&direction=W,Butrick at Glen Flora,W,42.37749,-87.84819,https://www.lakecountypassage.com/snapshots/Butrick_@_Glen_Flora_cctv_West_Leg.jpg,false,false,8
105525751,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_109_129&direction=E,Butrick at Glen Flora,E,42.37749,-87.84819,https://www.lakecountypassage.com/snapshots/Butrick_@_Glen_Flora_cctv_East_Leg.jpg,false,false,8
105525752,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1550&direction=W,Sheridan at Glen Flora,W,42.37739,-87.8307,https://www.lakecountypassage.com/snapshots/Sheridan_@_Glen_Flora_cctv_West_Leg.jpg,false,false,5
105525753,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1550&direction=S,Sheridan at Glen Flora,S,42.37739,-87.8307,https://www.lakecountypassage.com/snapshots/Sheridan_@_Glen_Flora_cctv_South_Leg.jpg,false,false,5
105525754,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1550&direction=N,Sheridan at Glen Flora,N,42.37739,-87.8307,https://www.lakecountypassage.com/snapshots/Sheridan_@_Glen_Flora_cctv_North_Leg.jpg,false,false,5
105525755,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_74_33&direction=W,US 12 at Ela,W,42.18729,-88.1016,https://www.lakecountypassage.com/snapshots/US_12_@_Ela_cctv_West_Leg.jpg,false,false,8
105525756,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_74_33&direction=E,US 12 at Ela,E,42.18729,-88.1016,https://www.lakecountypassage.com/snapshots/US_12_@_Ela_cctv_East_Leg.jpg,false,false,8
105525757,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_74_33&direction=S,US 12 at Ela,S,42.18729,-88.1016,https://www.lakecountypassage.com/snapshots/US_12_@_Ela_cctv_South_Leg.jpg,false,false,8
105525758,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_74_33&direction=N,US 12 at Ela,N,42.18729,-88.1016,https://www.lakecountypassage.com/snapshots/US_12_@_Ela_cctv_North_Leg.jpg,false,false,8
105525759,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_35&direction=W,IL 83 at Engle,W,42.39829,-88.06569,https://www.lakecountypassage.com/snapshots/IL_83_@_Engle_cctv_West_Leg.jpg,false,false,5
105525760,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_35&direction=E,IL 83 at Engle,E,42.39829,-88.06569,https://www.lakecountypassage.com/snapshots/IL_83_@_Engle_cctv_East_Leg.jpg,false,false,5
105525761,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_35&direction=S,IL 83 at Engle,S,42.39829,-88.06569,https://www.lakecountypassage.com/snapshots/IL_83_@_Engle_cctv_South_Leg.jpg,false,false,5
105525762,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_35&direction=N,IL 83 at Engle,N,42.39829,-88.06569,https://www.lakecountypassage.com/snapshots/IL_83_@_Engle_cctv_North_Leg.jpg,false,false,5
105525763,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1548&direction=W,Sheridan at 27th,W,42.44609,-87.8256,https://www.lakecountypassage.com/snapshots/Sheridan_@_27th_cctv_West_Leg.jpg,false,false,5
105525764,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1548&direction=E,Sheridan at 27th,E,42.44609,-87.8256,https://www.lakecountypassage.com/snapshots/Sheridan_@_27th_cctv_East_Leg.jpg,false,false,5
105525765,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1548&direction=S,Sheridan at 27th,S,42.44609,-87.8256,https://www.lakecountypassage.com/snapshots/Sheridan_@_27th_cctv_South_Leg.jpg,false,false,5
105525766,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1548&direction=N,Sheridan at 27th,N,42.44609,-87.8256,https://www.lakecountypassage.com/snapshots/Sheridan_@_27th_cctv_North_Leg.jpg,false,false,5
105525767,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_88_65&direction=W,IL 131 at IL 132,W,42.37039,-87.8815,https://www.lakecountypassage.com/snapshots/IL_131_@_IL_132_cctv_West_Leg.jpg,false,false,8
105525768,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_88_65&direction=E,IL 131 at IL 132,E,42.37039,-87.8815,https://www.lakecountypassage.com/snapshots/IL_131_@_IL_132_cctv_East_Leg.jpg,false,false,8
105525769,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_88_65&direction=S,IL 131 at IL 132,S,42.37039,-87.8815,https://www.lakecountypassage.com/snapshots/IL_131_@_IL_132_cctv_South_Leg.jpg,false,false,8
105525770,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_88_65&direction=N,IL 131 at IL 132,N,42.37039,-87.8815,https://www.lakecountypassage.com/snapshots/IL_131_@_IL_132_cctv_North_Leg.jpg,false,false,8
105525771,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_33&direction=W,"Washington at Keller, McAree",W,42.3594,-87.8644,https://www.lakecountypassage.com/snapshots/Washington_@_Keller,_McAree_cctv_West_Leg.jpg,false,false
105525772,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_33&direction=E,"Washington at Keller, McAree",E,42.3594,-87.8644,https://www.lakecountypassage.com/snapshots/Washington_@_Keller,_McAree_cctv_East_Leg.jpg,false,false
105525773,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1549&direction=W,Sheridan (IL 137) at 21st (IL 173),W,42.45709,-87.8253,https://www.lakecountypassage.com/snapshots/Sheridan_(IL_137)_@_21st_(IL_173)_cctv_West_Leg.jpg,false,false,5
105525774,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1549&direction=E,Sheridan (IL 137) at 21st (IL 173),E,42.45709,-87.8253,https://www.lakecountypassage.com/snapshots/Sheridan_(IL_137)_@_21st_(IL_173)_cctv_East_Leg.jpg,false,false,5
105525775,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1549&direction=S,Sheridan (IL 137) at 21st (IL 173),S,42.45709,-87.8253,https://www.lakecountypassage.com/snapshots/Sheridan_(IL_137)_@_21st_(IL_173)_cctv_South_Leg.jpg,false,false,5
105525776,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1549&direction=N,Sheridan (IL 137) at 21st (IL 173),N,42.45709,-87.8253,https://www.lakecountypassage.com/snapshots/Sheridan_(IL_137)_@_21st_(IL_173)_cctv_North_Leg.jpg,false,false,5
105525777,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1541&direction=W,IL 83 at Petite Lake,W,42.43299,-88.08979,https://www.lakecountypassage.com/snapshots/IL_83_@_Petite_Lake_cctv_West_Leg.jpg,false,false,5
105525778,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1541&direction=S,IL 83 at Petite Lake,S,42.43299,-88.08979,https://www.lakecountypassage.com/snapshots/IL_83_@_Petite_Lake_cctv_South_Leg.jpg,false,false,5
105525779,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1541&direction=N,IL 83 at Petite Lake,N,42.43299,-88.08979,https://www.lakecountypassage.com/snapshots/IL_83_@_Petite_Lake_cctv_North_Leg.jpg,false,false,5
105525780,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1542&direction=S,Midlothian at Keith Mione,S,42.28549,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Keith_Mione_cctv_South_Leg.jpg,false,false,5
105525781,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1542&direction=N,Midlothian at Keith Mione,N,42.28549,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Keith_Mione_cctv_North_Leg.jpg,false,false,5
105525782,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_129&direction=W,Washington at County,W,42.35959,-87.8326,https://www.lakecountypassage.com/snapshots/Washington_@_County_cctv_West_Leg.jpg,false,false,8
105525783,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_129&direction=E,Washington at County,E,42.35959,-87.8326,https://www.lakecountypassage.com/snapshots/Washington_@_County_cctv_East_Leg.jpg,false,false,8
105525784,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_129&direction=S,Washington at County,S,42.35959,-87.8326,https://www.lakecountypassage.com/snapshots/Washington_@_County_cctv_South_Leg.jpg,false,false,8
105525785,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_89_129&direction=N,Washington at County,N,42.35959,-87.8326,https://www.lakecountypassage.com/snapshots/Washington_@_County_cctv_North_Leg.jpg,false,false,8
105525786,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1665&direction=E,IL 43 at MLK,E,42.31989,-87.8952,https://www.lakecountypassage.com/snapshots/IL_43_@_MLK_cctv_East_Leg.jpg,false,false,5
105525787,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1665&direction=S,IL 43 at MLK,S,42.31989,-87.8952,https://www.lakecountypassage.com/snapshots/IL_43_@_MLK_cctv_South_Leg.jpg,false,false,5
105525788,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1665&direction=N,IL 43 at MLK,N,42.31989,-87.8952,https://www.lakecountypassage.com/snapshots/IL_43_@_MLK_cctv_North_Leg.jpg,false,false,5
105525789,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1676&direction=W,Hawley at California,W,42.26979,-88.0139,https://www.lakecountypassage.com/snapshots/Hawley_@_California_cctv_West_Leg.jpg,false,false,5
105525790,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1676&direction=E,Hawley at California,E,42.26979,-88.0139,https://www.lakecountypassage.com/snapshots/Hawley_@_California_cctv_East_Leg.jpg,false,false,5
105525791,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1555&direction=W,Sheridan at Wadsworth,W,42.42999,-87.82569,https://www.lakecountypassage.com/snapshots/Sheridan_@_Wadsworth_cctv_West_Leg.jpg,false,false,5
105525792,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1555&direction=E,Sheridan at Wadsworth,E,42.42999,-87.82569,https://www.lakecountypassage.com/snapshots/Sheridan_@_Wadsworth_cctv_East_Leg.jpg,false,false,5
105525793,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1555&direction=S,Sheridan at Wadsworth,S,42.42999,-87.82569,https://www.lakecountypassage.com/snapshots/Sheridan_@_Wadsworth_cctv_South_Leg.jpg,false,false,5
105525794,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1555&direction=N,Sheridan at Wadsworth,N,42.42999,-87.82569,https://www.lakecountypassage.com/snapshots/Sheridan_@_Wadsworth_cctv_North_Leg.jpg,false,false,5
105525795,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1677&direction=W,Midlothian at Hawley,W,42.26979,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Hawley_cctv_West_Leg.jpg,false,false,5
105525796,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1677&direction=E,Midlothian at Hawley,E,42.26979,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Hawley_cctv_East_Leg.jpg,false,false,5
105525797,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1677&direction=S,Midlothian at Hawley,S,42.26979,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Hawley_cctv_South_Leg.jpg,false,false,5
105525798,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-1677&direction=N,Midlothian at Hawley,N,42.26979,-88.0189,https://www.lakecountypassage.com/snapshots/Midlothian_@_Hawley_cctv_North_Leg.jpg,false,false,5
105525799,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_73_33&direction=W,IL 22 at Quentin,W,42.19739,-88.0579,https://www.lakecountypassage.com/snapshots/IL_22_@_Quentin_cctv_West_Leg.jpg,false,false,7
105525800,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_73_33&direction=E,IL 22 at Quentin,E,42.19739,-88.0579,https://www.lakecountypassage.com/snapshots/IL_22_@_Quentin_cctv_East_Leg.jpg,false,false,7
